((0,231), 0,(209), (204,0,2130),0,0)

(4,352), (161,0,0)
(5,231), (205,0,0)
(5,209), (212,0,0)
(4,220), (209,0,0)
(4,372), (154,0,0)
(4,121), (235,0,0)
(5,275), (191,0,0)
(4,187), (219,0,0)
(4,143), (230,0,0)
(4,422), (134,0,0)
(5,253), (198,0,0)
(4,165), (225,0,0)
(4,382), (150,0,0)
(4,402), (142,0,0)
(4,198), (215,0,0)
(3,0), (244,0,0)
(4,330), (170,0,0)
(5,286), (186,0,0)
(5,242), (202,0,0)
(5,308), (178,0,0)
(5,33), (246,0,0)
(5,362), (157,0,0)
(5,44), (245,0,0)
(5,110), (237,0,0)
(5,55), (245,0,0)
(5,132), (233,0,0)
(5,88), (241,0,0)
(5,432), (131,0,0)
(5,492), (110,0,0)
(5,176), (223,0,0)
(5,66), (243,0,0)
(5,154), (228,0,0)
(5,452), (124,0,0)
(5,412), (139,0,0)
(5,392), (147,0,0)
(5,341), (166,0,0)
(5,297), (183,0,0)
(5,472), (117,0,0)
(5,22), (245,0,0)
(5,319), (174,0,0)
(4,442), (128,0,0)
(5,77), (242,0,0)
(6,209), (212,0,0)
(6,231), (206,0,0)
(5,99), (239,0,0)
(5,264), (194,0,0)
(6,275), (190,0,0)
(4,462), (121,0,0)
(5,482), (113,0,0)
(5,352), (161,0,0)
(5,11), (245,0,0)
(6,253), (197,0,0)
(5,502), (107,0,0)
(5,220), (209,0,0)
(5,372), (153,0,0)
(5,121), (235,0,0)
(5,198), (215,0,0)
(5,143), (230,0,0)
(5,187), (219,0,0)
(5,165), (225,0,0)
(5,422), (134,0,0)
(5,402), (142,0,0)
(5,382), (150,0,0)
(5,330), (170,0,0)
(6,286), (186,0,0)
(6,242), (202,0,0)
(6,308), (178,0,0)
(6,362), (157,0,0)
(6,33), (245,0,0)
(6,44), (244,0,0)
(6,110), (237,0,0)
(6,88), (240,0,0)
(6,176), (222,0,0)
(6,492), (109,0,0)
(6,432), (131,0,0)
(6,132), (233,0,0)
(6,154), (227,0,0)
(6,412), (138,0,0)
(6,452), (123,0,0)
(6,55), (244,0,0)
(6,66), (243,0,0)
(6,297), (181,0,0)
(6,472), (116,0,0)
(6,341), (165,0,0)
(4,0), (245,0,0)
(6,392), (146,0,0)
(6,22), (246,0,0)
(6,319), (174,0,0)
(7,209), (213,0,0)
(7,231), (205,0,0)
(5,442), (128,0,0)
(6,77), (242,0,0)
(7,275), (190,0,0)
(7,253), (198,0,0)
(5,462), (121,0,0)
(6,264), (194,0,0)
(6,99), (239,0,0)
(6,482), (112,0,0)
(6,11), (245,0,0)
(6,502), (106,0,0)
(6,352), (161,0,0)
(6,220), (209,0,0)
(6,372), (155,0,0)
(6,198), (216,0,0)
(6,121), (236,0,0)
(7,242), (202,0,0)
(6,187), (220,0,0)
(6,165), (225,0,0)
(7,286), (187,0,0)
(6,143), (232,0,0)
((66,,402422), (142,0,0)
(), (135,0,0)
6,330), (170,0,0)
(7,362), (157,0,0)
(6,382), (151,0,0)
(7,44), (245,0,0)
(7,88), (241,0,0)
(7,176), (222,0,0)
(7,308), (179,0,0)
(7,492), (109,0,0)
(7,154), (229,0,0)
(7,132), (234,0,0)
(7,110), (237,0,0)
(7,412), (138,0,0)
(7,33), (247,0,0)
(7,432), (130,0,0)
(7,452), (123,0,0)
(7,297), (182,0,0)
(7,472), (117,0,0)
(7,66), (244,0,0)
(8,209), (212,0,0)
(7,319), (174,0,0)
(7,392), (146,0,0)
(7,55), (245,0,0)
(7,341), (164,0,0)
(7,22), (246,0,0)
(8,231), (205,0,0)
(8,275), (191,0,0)
(8,253), (199,0,0)
(7,77), (243,0,0)
(6,442), (127,0,0)
(5,0), (244,0,0)
(7,264), (194,0,0)
(7,482), (113,0,0)
(6,462), (120,0,0)
(7,99), (240,0,0)
(7,11), (246,0,0)
(7,502), (106,0,0)
(7,352), (162,0,0)
(7,198), (217,0,0)
(7,220), (209,0,0)
(7,372), (154,0,0)
(7,121), (236,0,0)
(8,242), (202,0,0)
(8,286), (186,0,0)
(8,362), (158,0,0)
(7,187), (219,0,0)
(7,165), (226,0,0)
(7,422), (135,0,0)
(8,44), (245,0,0)
(7,402), (142(,0,0)
8,88), (242,0,0)
(7,330), (170,0,0)
(8,176), (222,0,0)
(8,132), (235,0,0)
(8,110), (238,0,0)
(8,154), (229,0,0)
(8,492), (108,0,0)
(7,143), (232,0,0)
(8,412), (138,0,0)
(8,452), (123,0,0)
(9,209), (213,0,0)
(8,432), (130,0,0)
(7,382), (150,0,0)
(8,308), (179,0,0)
(8,472), (117,0,0)
(8,66), (245,0,0)
(9,231), (206,0,0)
(8,33), (247,0,0)
(8,297), (182,0,0)
(8,341), (165,0,0)
(8,392), (147,0,0)
(8,22), (247,0,0)
(8,319), (174,0,0)
(8,55), (246,0,0)
(9,275), (190,0,0)
(9,253), (198,0,0)
(8,77), (244,0,0)
(7,442), (127,0,0)
(8,264), (194,0,0)
(8,482), (112,0,0)
(8,99), (240,0,0)
(7,462), (120,0,0)
(8,11), (247,0,0)
(9,242), (201,0,0)
(8,502), (105,0,0)
(8,198), (216,0,0)
(8,352), (161,0,0)
(8,220), (209,0,0)
(9,362), (156,0,0)
(9,44), (246,0,0)
(10,209), (213,0,0)
(9,286), (185,0,0)
(9,132), (234,0,0)
(9,154), (228,0,0)
(10,231), (205,0,0)
(9,110), (239,0,0)
(8,372), (153,0,0)
(8,121), (237,0,0)
(9,176), (223,0,0)
(9,452), (123(,9,880), ,(0243),0,0)

(9,492), (108,0,0)
(9,432), (130,0,0)
(9,472), (115,0,0)
(9,412), (139,0,0)
(8,330), (170,0,0)
(8,187), (220,0,0)
(9,66), (245,0,0)
(9,297), (183,0,0)
(8,165), (226,0,0)
(8,422), (134,0,0)
(9,308), (177,0,0)
(8,402), (142,0,0)
(6,0), (246,0,0)
(8,143), (231,0,0)
(9,33), (247,0,0)
(9,319), (174,0,0)
(8,382), (150,0,0)
(9,392), (145,0,0)
(9,341), (165,0,0)
(9,22), (247,0,0)
(10,275), (190,0,0)
(10,253), (198,0,0)
(9,55), (245,0,0)
(9,77), (243,0,0)
(8,442), (128,0,0)
(10,242), (203,0,0)
(9,198), (217,0,0)
(9,264), (194,0,0)
(9,482), (113,0,0)
(11,209), (214,0,0)
(11,231), (206,0,0)
(9,11), (247,0,0)
(9,502), (106,0,0)
(9,99), (241,0,0)
(8,462), (120,0,0)
(10,362), (157,0,0)
(10,176), (223,0,0)
(10,110), (239,0,0)
(9,352), (161,0,0)
(10,44), (247,0,0)
(10,88), (242,0,0)
(10,154), (230,0,0)
(10,492), (108,0,0)
(10,132), (234,0,0)
(10,286), (186,0,0)
(10,432), (130,0,0)
(9,220), (210,0,0)
(10,452), (122,0,0)
(10,412), (138,0,0)
(10,66), (246,0,0)
(9,121), (237,0,0)
(10,472), (115,0,0)
(9,372), (154,0,0)
(10,297), (183,0,0)
(10,319), (174,0,0)
(10,308), (178,0,0)
(10,392), (146,0,0)
(9,187), (219,0,0)
(10,33), (247,0,0)
(9,330), (170,0,0)
(11,253), (199,0,0)
(9,422), (134,0,0)
(10,341), (165,0,0)
(11,275), (190,0,0)
(9,165), (227,0,0)
(10,22), (248,0,0)
(9,402), (142,0,0)
(9,143), (232,0,0)
(9,382), (150,0,0)
(10,55), (247,0,0)
